FIPS,PovertyRate,MedianFamilyIncome,TractBlack,TractHispanic,lasnap1,lasnap10,lahunv1,lahunv10,TractPop,Food Insecurity Rate,County,Avg w Mortage,Avg w/o Mortage,Regions,State,Subregions,Income_Group,LogIncome,LogPop,LogMortgage,Insecurity_Groups
55039,0.09823636,66178.20232,0.012840318,0.042978167,0.021630681,0.00038905,0.010500718,0.000327574,101633,0.095,"Fond du Lac County, Wisconsin",146100,510,Midwest, Wisconsin,East North Central Division,Middle,11.10010642,11.52912356,11.8920466,Average
55041,0.178519132,51575.91273,0.00816853,0.01483233,0.057270481,0.028701488,0.0178922,0.005975314,9304,0.132,"Forest County, Wisconsin",126500,414,Midwest, Wisconsin,East North Central Division,Middle,10.85081003,9.138199694,11.74799759,Above Average
55043,0.171359202,60560.27326,0.011482581,0.012673801,0.018203659,0.003416476,0.00816765,0.00113508,51208,0.118,"Grant County, Wisconsin",133200,464,Midwest, Wisconsin,East North Central Division,Middle,11.0113944,10.84365105,11.79960704,Average
55045,0.096649829,68018.60781,0.003800011,0.028038652,0.021785885,0.000100773,0.008208706,6.48E-05,36842,0.093,"Green County, Wisconsin",160200,544,Midwest, Wisconsin,East North Central Division,Middle,11.12753659,10.51439378,11.98417831,Average
55047,0.120376883,60449.23474,0.00461918,0.039000577,0.032836377,0.000425225,0.019572975,0.000893005,19051,0.107,"Green Lake County, Wisconsin",140300,473,Midwest, Wisconsin,East North Central Division,Middle,11.0095592,9.854874873,11.85153827,Average
55049,0.099585384,68889.79402,0.003672901,0.014184996,0.034337712,0.004785392,0.012490747,0.001253896,23687,0.097,"Iowa County, Wisconsin",163300,522,Midwest, Wisconsin,East North Central Division,Middle,11.14026332,10.07268165,12.00334428,Average
55051,0.148960277,51567.78296,0.000507099,0.00591616,0.04446132,0.005963517,0.017765914,0.001933001,5916,0.123,"Iron County, Wisconsin",104700,431,Midwest, Wisconsin,East North Central Division,Middle,10.8506524,8.685415824,11.5588544,Above Average
55053,0.172532593,52559.14949,0.019560859,0.025380214,0.033337654,0.011779124,0.012459518,0.005907879,20449,0.114,"Jackson County, Wisconsin",127000,463,Midwest, Wisconsin,East North Central Division,Middle,10.86969447,9.925689261,11.75194237,Average
55055,0.114108465,67924.62264,0.008137562,0.066379084,0.015726346,0,0.00453687,0,83686,0.094,"Jefferson County, Wisconsin",173000,555,Midwest, Wisconsin,East North Central Division,Middle,11.12615388,11.33482698,12.06104687,Average
55057,0.13867203,54487.71306,0.020889589,0.025765077,0.046915743,0.010399899,0.011917272,0.002122619,26664,0.113,"Juneau County, Wisconsin",116800,454,Midwest, Wisconsin,East North Central Division,Middle,10.90573051,10.19106962,11.66821835,Average
55059,0.155222111,68777.96651,0.066407893,0.117721991,0.016846203,0,0.005801485,0,166426,0.112,"Kenosha County, Wisconsin",161800,580,Midwest, Wisconsin,East North Central Division,Middle,11.13863872,12.02230605,11.99411628,Average
55061,0.100879314,67985.80825,0.003353747,0.022504131,0.018663861,0,0.007648558,0,20574,0.087,"Kewaunee County, Wisconsin",148100,505,Midwest, Wisconsin,East North Central Division,Middle,11.12705426,9.931783422,11.905643,Low
55063,0.15648798,66974.21833,0.014044209,0.015186936,0.012071873,0.000138236,0.005141436,3.97E-05,114638,0.12,"La Crosse County, Wisconsin",156700,490,Midwest, Wisconsin,East North Central Division,Middle,11.11206302,11.64953462,11.96208843,Average
55065,0.112110299,61710.95046,0.002316465,0.031004989,0.032458641,0.007600704,0.013280462,0.002635718,16836,0.093,"Lafayette County, Wisconsin",124000,484,Midwest, Wisconsin,East North Central Division,Middle,11.03021667,9.73127473,11.72803684,Average
55067,0.160083997,49711.75452,0.003604145,0.016218651,0.03441558,0.013741694,0.007151685,0.003026574,19977,0.125,"Langlade County, Wisconsin",109700,415,Midwest, Wisconsin,East North Central Division,Middle,10.81399669,9.902336891,11.60550465,Above Average
55069,0.110402185,61418.99743,0.005462199,0.011828967,0.02097516,0.002217356,0.006739711,0.000465043,28743,0.106,"Lincoln County, Wisconsin",132600,447,Midwest, Wisconsin,East North Central Division,Middle,11.02547447,10.26614954,11.79509236,Average
55071,0.099477063,64171.29918,0.005427175,0.031494806,0.01720306,6.58E-05,0.010045679,1.13E-05,81442,0.101,"Manitowoc County, Wisconsin",126700,455,Midwest, Wisconsin,East North Central Division,Middle,11.06931134,11.30764639,11.74957737,Average
55073,0.115661726,65832.28088,0.00627317,0.022317865,0.020297721,0.000855267,0.008675917,0.00029793,134063,0.1,"Marathon County, Wisconsin",144500,481,Midwest, Wisconsin,East North Central Division,Middle,11.09486559,11.80606512,11.88103479,Average
55075,0.129615129,54867.80529,0.002586888,0.012503293,0.033143866,0.010883779,0.010952492,0.004299405,41749,0.116,"Marinette County, Wisconsin",110500,409,Midwest, Wisconsin,East North Central Division,Middle,10.91268203,10.63943078,11.6127708,Average
55077,0.130556998,56626.39827,0.004998702,0.025383017,0.052596915,0.001195661,0.009964927,8.08E-05,15404,0.111,"Marquette County, Wisconsin",144500,464,Midwest, Wisconsin,East North Central Division,Middle,10.94423056,9.642382495,11.88103479,Average
55078,0.294605624,43141.73157,0.004489603,0.042060491,0.064087529,0.016201042,0.017852473,0.007063103,4232,0.187,"Menominee County, Wisconsin",83500,282,Midwest, Wisconsin,East North Central Division,Middle,10.67224606,8.350429974,11.33260191,Very High
55079,0.222134943,59496.54959,0.267758392,0.132989707,0.005311393,0,0.002652069,0,947735,0.169,"Milwaukee County, Wisconsin",151700,606,Midwest, Wisconsin,East North Central Division,Middle,10.9936736,13.76183021,11.92966017,High
55081,0.154375887,59759.14848,0.011461061,0.037181295,0.027156266,0.001982967,0.015162568,0.001083391,44673,0.117,"Monroe County, Wisconsin",135300,466,Midwest, Wisconsin,East North Central Division,Middle,10.99807757,10.70712457,11.81524981,Average
55083,0.102661498,64456.79572,0.001938396,0.0137812,0.027949436,0.002843641,0.009688497,0.000513435,37660,0.094,"Oconto County, Wisconsin",150900,448,Midwest, Wisconsin,East North Central Division,Middle,11.07375044,10.5363538,11.92437264,Average
55085,0.11275182,59313.82549,0.004222457,0.010695039,0.025541278,0.002422777,0.008559412,0.000418433,35998,0.102,"Oneida County, Wisconsin",162600,434,Midwest, Wisconsin,East North Central Division,Middle,10.9905977,10.49121866,11.99904848,Average
55087,0.090495594,71967.54936,0.009824839,0.035988568,0.007402406,3.57E-08,0.00386885,1.26E-08,176695,0.095,"Outagamie County, Wisconsin",155900,516,Midwest, Wisconsin,East North Central Division,Middle,11.18397059,12.08218036,11.95697006,Average
55089,0.050091001,97643.50114,0.013623474,0.022640199,0.011339939,4.51E-06,0.006182558,8.10E-07,86395,0.078,"Ozaukee County, Wisconsin",245700,639,Midwest, Wisconsin,East North Central Division,Middle,11.48907838,11.36668508,12.41186656,Low
55091,0.134305128,60981.40287,0.002811621,0.009639845,0.028852611,0,0.014497028,0,7469,0.1,"Pepin County, Wisconsin",141800,490,Midwest, Wisconsin,East North Central Division,Middle,11.01832423,8.9185164,11.86217289,Average
55093,0.135906604,77622.64858,0.005655916,0.015188084,0.01794829,0.003182314,0.006948578,0.001753594,41019,0.103,"Pierce County, Wisconsin",191000,570,Midwest, Wisconsin,East North Central Division,Middle,11.25961453,10.62179065,12.16002871,Average
55095,0.113138401,60491.98109,0.0021717,0.01483995,0.033916277,0.001088306,0.010000929,0.000206148,44205,0.101,"Polk County, Wisconsin",155100,492,Midwest, Wisconsin,East North Central Division,Middle,11.01026609,10.69659318,11.95182535,Average
55097,0.157597609,65171.91692,0.005469944,0.026464245,0.019126072,0.000626808,0.007045145,0.000514993,70019,0.117,"Portage County, Wisconsin",151700,466,Midwest, Wisconsin,East North Central Division,Middle,11.08478393,11.15652191,11.92966017,Average
55099,0.138448054,55958.65506,0.002754432,0.010805848,0.05056343,0.006688716,0.021740637,0.002611456,14159,0.109,"Price County, Wisconsin",116700,429,Midwest, Wisconsin,East North Central Division,Middle,10.93236839,9.558105743,11.66736182,Average
55101,0.134454173,66970.48894,0.111392573,0.115379104,0.019231804,0,0.009067789,0,195408,0.11,"Racine County, Wisconsin",164600,566,Midwest, Wisconsin,East North Central Division,Middle,11.11200734,12.18284496,12.01127357,Average
55103,0.142861217,57133.31458,0.004550247,0.019976694,0.038140922,0.00820787,0.011570244,0.003457124,18021,0.114,"Richland County, Wisconsin",124200,460,Midwest, Wisconsin,East North Central Division,Middle,10.95314267,9.799293024,11.72964845,Average
55105,0.151455832,59885.57323,0.04975956,0.075618564,0.031640754,0,0.01001991,0,160331,0.114,"Rock County, Wisconsin",131800,483,Midwest, Wisconsin,East North Central Division,Middle,11.00019091,11.98499571,11.7890409,Average
55107,0.17959878,46965.39763,0.004134192,0.011724839,0.04864145,0.019386066,0.015635247,0.006074479,14755,0.12,"Rusk County, Wisconsin",105200,405,Midwest, Wisconsin,East North Central Division,Middle,10.75716639,9.599337287,11.56361858,Average
55109,0.068962997,83741.32673,0.006544549,0.020060466,0.01509705,9.57E-05,0.007525213,2.10E-05,84345,0.082,"St. Croix County, Wisconsin",205400,545,Midwest, Wisconsin,East North Central Division,Middle,11.33548788,11.34267081,12.23271458,Low
55111,0.12240151,64668.36756,0.005760294,0.043161869,0.023954981,9.38E-05,0.008736108,0.00011027,61976,0.105,"Sauk County, Wisconsin",166700,504,Midwest, Wisconsin,East North Central Division,Middle,11.07702745,11.03450249,12.02395107,Average
55113,0.176472549,48038.55342,0.004650601,0.016186507,0.052854409,0.011599701,0.016104454,0.002189543,16557,0.135,"Sawyer County, Wisconsin",160400,424,Midwest, Wisconsin,East North Central Division,Middle,10.77975916,9.714564252,11.98542597,Above Average
55115,0.115620086,54567.35619,0.003408901,0.021573816,0.0308886,0.004410313,0.009658047,0.001476029,41949,0.102,"Shawano County, Wisconsin",131500,446,Midwest, Wisconsin,East North Central Division,Middle,10.90719111,10.64420987,11.78676213,Average
55117,0.092497987,65134.09122,0.014579203,0.054793216,0.009500669,0.000129198,0.004057292,3.49E-05,115507,0.092,"Sheboygan County, Wisconsin",148200,508,Midwest, Wisconsin,East North Central Division,Middle,11.08420337,11.65708641,11.90631799,Average
55119,0.129972449,55582.29997,0.002803422,0.015273817,0.033986856,0.008271024,0.01830192,0.003066518,20689,0.105,"Taylor County, Wisconsin",127200,456,Midwest, Wisconsin,East North Central Division,Middle,10.92562008,9.937357437,11.75351593,Average
55121,0.120902658,61683.65845,0.002151582,0.057849806,0.03020141,0.0005352,0.013193726,9.84E-05,28816,0.092,"Trempealeau County, Wisconsin",140800,490,Midwest, Wisconsin,East North Central Division,Middle,11.02977432,10.26868607,11.85509572,Average
55123,0.157264569,59008.04057,0.003661035,0.013233467,0.024745343,0.005061165,0.024807445,0.004627526,29773,0.11,"Vernon County, Wisconsin",140900,452,Midwest, Wisconsin,East North Central Division,Middle,10.98542899,10.30135722,11.8558057,Average
55125,0.143116099,50901.56491,0.001633224,0.012505833,0.053046798,0.002775465,0.015420328,0.000813436,21430,0.125,"Vilas County, Wisconsin",194900,434,Midwest, Wisconsin,East North Central Division,Middle,10.83764895,9.972547088,12.18024189,Above Average
55127,0.142725349,67412.32812,0.009586415,0.103474586,0.028037827,0,0.00892631,0,102228,0.1,"Walworth County, Wisconsin",189600,571,Midwest, Wisconsin,East North Central Division,Middle,11.11858319,11.53496089,12.15267187,Average
55129,0.130323613,53901.96531,0.002262586,0.013072717,0.051157772,0.012853716,0.012196087,0.002433524,15911,0.112,"Washburn County, Wisconsin",143600,450,Midwest, Wisconsin,East North Central Division,Middle,10.89492222,9.674765973,11.87478694,Average
55131,0.061705331,82492.34876,0.008757497,0.025665911,0.011862864,0,0.006159779,0,131887,0.079,"Washington County, Wisconsin",215400,583,Midwest, Wisconsin,East North Central Division,Middle,11.32046083,11.78970077,12.28025204,Low
55133,0.056829629,94979.73265,0.012603523,0.041352583,0.008244743,0,0.006716677,0,389891,0.075,"Waukesha County, Wisconsin",249300,640,Midwest, Wisconsin,East North Central Division,Middle,11.46141881,12.87362249,12.42641227,Low
55135,0.104432646,63095.09159,0.002938371,0.024937989,0.022812076,0.000268311,0.009021042,0.000211295,52410,0.1,"Waupaca County, Wisconsin",137300,480,Midwest, Wisconsin,East North Central Division,Middle,11.05239826,10.86685269,11.82992359,Average
55137,0.112887614,54855.78976,0.018533638,0.054253756,0.040705186,0.000601907,0.017024263,0.000338809,24496,0.099,"Waushara County, Wisconsin",137300,440,Midwest, Wisconsin,East North Central Division,Middle,10.91246302,10.10626512,11.82992359,Average
55139,0.135837132,67030.42321,0.017815011,0.034635975,0.010663607,1.76E-06,0.004631723,1.72E-06,166994,0.112,"Winnebago County, Wisconsin",143100,529,Midwest, Wisconsin,East North Central Division,Middle,11.11290187,12.02571316,11.87129897,Average
55141,0.111292111,62555.21893,0.005257595,0.022475217,0.021851667,0.002368543,0.007859908,0.000964443,74749,0.108,"Wood County, Wisconsin",120100,448,Midwest, Wisconsin,East North Central Division,Middle,11.04380495,11.22189111,11.69608001,Average
56001,0.304997135,64719.64977,0.011625665,0.088211796,0.011236451,0.000910356,0.005251155,1.79E-05,36299,0.176,"Albany County, Wyoming",216100,430,West, Wyoming,Mountain Division,Middle,11.07782014,10.49954547,12.28349654,High
56003,0.106188121,62768.24769,0.002228317,0.084333219,0.01406047,0.005112207,0.002556961,0.000725498,11668,0.12,"Big Horn County, Wyoming",141400,358,West, Wyoming,Mountain Division,Middle,11.04720461,9.364605331,11.85934803,Average
56005,0.068078859,87949.13643,0.003446557,0.078273687,0.004417929,0.000491179,0.004767958,0.000130912,46133,0.103,"Campbell County, Wyoming",212200,421,West, Wyoming,Mountain Division,Middle,11.38451393,10.73928381,12.26528451,Average
56007,0.147209317,67440.89594,0.007302487,0.167957192,0.022625518,0.004713905,0.008209005,0.002053668,15885,0.113,"Carbon County, Wyoming",146200,337,West, Wyoming,Mountain Division,Middle,11.11900688,9.673130547,11.89273083,Average
56009,0.091029712,73624.21817,0.003325381,0.062676209,0.011673309,0.000512297,0.003224402,0.000315534,13833,0.109,"Converse County, Wyoming",190300,362,West, Wyoming,Mountain Division,Middle,11.2067293,9.534812321,12.15635705,Average
56011,0.049571509,68349.15925,0.001976564,0.019906819,0.00485023,0.001683027,0.001648513,0.000576916,7083,0.104,"Crook County, Wyoming",205800,383,West, Wyoming,Mountain Division,Middle,11.13238454,8.865452826,12.2346601,Average
56013,0.138775889,61766.6175,0.002517259,0.056426489,0.01833933,0.002707962,0.006947127,0.000654142,40123,0.137,"Fremont County, Wyoming",186500,376,West, Wyoming,Mountain Division,Middle,11.03111833,10.59970501,12.13618652,Above Average
56015,0.175522681,59810.14326,0.005962714,0.097214884,0.016914642,0.005462734,0.003610618,0.001659411,13249,0.124,"Goshen County, Wyoming",148700,384,West, Wyoming,Mountain Division,Middle,10.99893055,9.491677357,11.90968613,Above Average
56017,0.100157938,58109.72485,0.002493766,0.021820449,0.008606428,0.001968841,0.010196328,0.002385246,4812,0.126,"Hot Springs County, Wyoming",151600,376,West, Wyoming,Mountain Division,Middle,10.97008831,8.478868077,11.92900075,Above Average
56019,0.082313222,64693.51348,0.001633796,0.032209126,0.006843546,0.000945794,0.00761088,0.000819689,8569,0.118,"Johnson County, Wyoming",227700,356,West, Wyoming,Mountain Division,Middle,11.07741622,9.055906319,12.33578425,Average
56021,0.10449044,74077.49083,0.024504567,0.130567486,0.014752268,0.000297659,0.007312627,0.000282191,91738,0.11,"Laramie County, Wyoming",190000,434,West, Wyoming,Mountain Division,Middle,11.212867,11.42669197,12.15477935,Average
56023,0.07729747,75526.50155,0.0018226,0.043134872,0.009848089,0.001056214,0.002994998,0.000105893,18106,0.11,"Lincoln County, Wyoming",201700,351,West, Wyoming,Mountain Division,Middle,11.23223889,9.803998654,12.21453672,Average
56025,0.101991478,69872.82884,0.008813784,0.069330683,0.017217491,0.00056145,0.010069342,6.44E-05,75450,0.129,"Natrona County, Wyoming",185600,349,West, Wyoming,Mountain Division,Middle,11.15443214,11.23122546,12.1313491,Above Average
